ID,lead_paragraph,section_name,word_count,myDate
4fd23c7f8eb7c8105d7d2202,"Shares of Cable and Wireless rose 22 percent today after it settled a tax dispute in Britain for a quarter of the amount that it had set aside. Cable and Wireless, the British phone and Internet company, tied up two-thirds of its cash to cover taxes incurred before it sold a stake in the mobile phone company One2One to Deutsche Telekom in 1999. A spokesman, Peter Eustace, said that Cable and Wireless expected the £1.5 billion ($2.36 billion) that it placed in escrow in January to be released soon.",Business,310,2003/03/26
4fd23c808eb7c8105d7d2261,"Mitchell D. Kapor, a personal computer industry software pioneer and a civil liberties activist, has resigned from the board of Groove Networks after learning that the company's software was being used by the Pentagon as part of its development of a domestic surveillance system. Mr. Kapor would say publicly only that it was a ''delicate subject'' and that he had resigned to pursue his interests in open source software.",Technology; Business; Washington,590,2003/03/11
4fd227068eb7c8105d7af74d,"The telecommunications boom of the late 1990's was cruel to Cisco Systems. Now the company is trying to benefit from those harsh lessons. Cisco, which built its reputation in data networking equipment, angered many major telephone companies a few years ago by trying to expand its small share of the voice-and-data market by focusing on a group of upstarts that were competing with the telephone companies. Because Cisco acted as lender in a lot of those purchases, the company lost tens of millions of dollars on the deals when many of those start-up companies went bankrupt.",Technology; Business,1152,2003/03/03
4fd22afb8eb7c8105d7b6541,"Google's recent purchase of Pyra Labs, creators of the Blogger service for publishing the online soapboxes known as Weblogs, was a happy ending for a much-loved startup that at times seemed on the edge of collapse. But people who follow Weblogs are curious about what Google, the world's leading search engine, expects to gain from the deal.",Technology; Business,1210,2003/02/24
4fd23f668eb7c8105d7d6acb,"The frantic message came from the corporation's information technology workers: ''HELP NEEDED: If you have servers that are nonessential, please shut down.'' The computer system was under attack by a rogue program called SQL Slammer, which affected servers running Microsoft software that had not been updated with a patch -- issued months ago -- to fix the vulnerability. The worm hindered the operations of hundreds of thousands of computers, slowed Internet traffic and even disrupted thousands of A.T.M. terminals.",Technology; Business,352,2003/01/28
4fd220828eb7c8105d7a43e4,"A teenage software programmer in Norway was acquitted of digital piracy in Oslo yesterday in a case that has drawn close scrutiny from the entertainment industry, which has been struggling to protect DVD's, online music and other forms of media from unauthorized copying. The youth, Jon Lech Johansen, now 19, became known as DVD Jon in 1999 after developing a program called DeCSS that enables users to unlock security codes that would otherwise prevent them from copying the digital videodiscs.",Technology; Business,455,2003/01/08
4fd28dc18eb7c8105d8638d7,"Hitachi, the Japanese electronics maker, plans today to describe its strategy for competing in the digital disk drive industry, hoping to improve upon the record of I.B.M., whose disk drive business Hitachi agreed to acquire last year. Although I.B.M. was a pioneer in the business of disk drives -- a data-storage medium that uses magnetic heads to read spinning disks -- the company fell behind its faster-moving competitors. Hitachi, whose $2.05 billion deal last April will gradually give it full ownership of I.B.M.'s disk drive division, formally takes management control of the business today.",Technology; Business,645,2003/01/06
4fd227d08eb7c8105d7b0c12,"With the Wi-Fi wireless Internet access standard becoming a bandwagon that even big players like AT&T, I.B.M. and Intel are joining, equipment companies big and small are hoping to ride along. But many industry analysts say it could be hard to make money in Wi-Fi, which is unlikely to represent more than a tiny fraction of the overall telecommunications equipment market for at least several years. Many of the early leaders in Wi-Fi are obscure companies like Proxim, Buffalo, Linksys and Dlink. And those that do not sell gear directly to consumers must rely on selling to Wi-Fi service providers that are themselves start-ups still trying to find their way, companies like Boingo Wireless, HereUAre Communications, FatPort and Surf and Sip. The service providers set up ''hot spots'' at places like airport lounges or Starbucks coffee shops, where anyone with a laptop computer or other device equipped for Wi-Fi can go online.",Technology; Business,1011,2002/12/09
4fd26c6e8eb7c8105d824ead,"A federal judge hearing Sun Microsystems' private antitrust suit against Microsoft said today that forcing Microsoft to carry Sun's Java software in the Windows operating system could be an attractive remedy. Judge J. Frederick Motz of Federal District Court had tough questions for both companies during opening arguments, but he seemed sympathetic to the idea of letting Sun's Java compete without ''the distortions of the market wrought by the violations Microsoft has done.''",Business,329,2002/12/04
4fd278958eb7c8105d83aeea,"Hewlett-Packard yesterday reported higher profits in its second quarter despite weak revenues amid sluggish corporate spending on computer technology. And the company delivered a sober outlook for the remainder of the year, saying it was ''not counting on a meaningful improvement'' in technology spending until 2003. The report was Hewlett-Packard's last as a stand-alone company, showing the results for the quarter ended April 30, just before the recent completion of its purchase of Compaq Computer, the largest merger in computing history.",Technology; Business,682,2002/05/15
4fd2659b8eb7c8105d819e34,"Knowing the best manufacturing tricks has always been a great way to maintain a competitive edge. These days, those same tricks may help bolster the bottom line. Consider these cases:",Technology; Business,1026,2002/05/13
4fd27f578eb7c8105d8492ca,"The Microsoft Corporation bundled more multimedia features into Windows XP even after a judge ruled the company had illegally integrated extra functions into the operating system to protect its monopoly, a company executive testified today. Nine states challenging Microsoft's proposed settlement of the federal government's four-year-old antitrust case suggested that Microsoft had not dropped efforts to squash competition and would not be restrained by the accord.",Business,457,2002/05/07
4fd235898eb7c8105d7c6f14,"I.B.M., the world's biggest computer maker, blamed balky customers for the 32 percent drop in first-quarter profits that the company reported yesterday. ''Customers in every part of the world deferred technology purchases in the first quarter,'' said Samuel J. Palmisano, president and chief executive, ''and these widespread deferrals hurt us across every one of our major business segments.''",Technology; Business,737,2002/04/18
4fd2358b8eb7c8105d7c707b,"Metromedia Fiber Network, a major provider of optical fiber communications networks in and around large cities, replaced its top executives yesterday and said that it had violated several loan agreements, moving to the brink of bankruptcy. The company missed an $8.1 million interest payment Friday on $231 million in notes issued to Nortel Networks. The missed payment automatically put it into default not just on the Nortel notes but on more than $440 million in notes and other loans from major creditors and banks.",Technology; Business,670,2002/04/02
4fd216408eb7c8105d7909bf,"When Andrew M. Phelps, an instructor at the Rochester Institute of Technology, explains how to use software to draw people and terrains, it might sound as if he is preparing his students to produce an animated film like ''Shrek.'' In fact, the two dozen students listening intently to Mr. Phelps want to create the next Lara Croft.",Technology; Business,987,2002/04/01
4fd2146b8eb7c8105d78c607,"The chief executive of Global Crossing acknowledged to a House panel today that ''there is now a debate'' as to whether disclosures about some transactions by the company ''may in some fashion have misled the market.'' But the company's executives defended their business practices, saying that the deals in question, in which the company swapped fiber optic capacity with other telecommunications companies, did not cause Global Crossing's collapse and were accurately disclosed. The swap deals are a focus of investigations by federal prosecutors and the Securities and Exchange Commission.",Technology; Business,661,2002/03/22
4fd265968eb7c8105d8199fa,"The cure for the common cold remains as elusive as ever. A federal advisory committee recommended yesterday that the first drug aimed at treating the cause of the cold rather than just its symptoms not be approved. In a unanimous decision, the Food and Drug Administration's advisory panel on antiviral drugs said there were too many questions about the safety of the drug, which is made by ViroPharma of Exton, Pa., to allow its widespread use merely to shorten the duration of an ailment that is not life-threatening and goes away by itself.",Health; Business,575,2002/03/20
4fd2146d8eb7c8105d78c81b,"The temperature outside is a steamy 95 degrees and the noise from the construction of dome buildings is deafening. Inside the brightly lighted expanse of a completed dome, it is a pleasant 72 degrees, and the din is barely audible as software developers sit at workstations lined up along the curved walls. It was only in late January that the Indian subsidiary of an American company, Catalytic Software, moved into New Oroville, Catalytic's township of dome-shaped dwellings an hour's drive south of the technology city of Hyderabad in southern India. But its software workers are already settling in.",Technology; Business,1205,2002/03/18
4fd233618eb7c8105d7c40a0,"Advanced Micro Devices, the No. 2 maker of microprocessors for personal computers, said today that it had entered a broad manufacturing alliance with the United Microelectronics Corporation, a contract chip maker. The companies said they would build a chip factory in Singapore, and they formed a joint venture, called AU, to run the plant, which they expect to begin full-scale production in 2005. In addition, Advanced Micro said it had hired United Microelectronics, which is based in Taiwan, to manufacture some of its PC chips.",Technology; Business,480,2002/02/01
4fd20f988eb7c8105d782624,"The Compaq Computer Corporation said today that it had missed its third-quarter sales goals by as much as 12 percent and would post an operating loss, largely because of a virtual halt to its business after the Sept. 11 terrorist attacks. Saying he felt as if the company were hit in September by ''the perfect storm,'' Michael D. Capellas, the chairman and chief executive of Compaq, cited a wide range of additional reasons for the shortfall, including fallout from its announced merger with the Hewlett-Packard Company. He insisted that the merger plans would continue.",Technology; Business,753,2001/10/02
4fd217148eb7c8105d792058,"With summer over and school in full swing, Kenneth Sahr is finding the faltering economy is having little impact on demand for his service. More than 10,000 people visit his site each day, and many come back several times a week. Page views have reached two million a month, with demand for this site rising at an annual rate of 10 percent. And if he was not already notorious enough, late last month Mr. Sahr embarked on a publicity campaign to attract even more attention to his Web site.",Technology; Education; Business,876,2001/09/10
4fd218138eb7c8105d793f24,"The Intel Corporation said today that its sales would remain on target for the third quarter, signaling that the industry continues to bump along the bottom of the sharpest decline in its history. Two months into the quarter, which ends Sept. 29, Intel said it expected to report revenues ''slightly below the midpoint'' of its July forecast of $6.2 billion to $6.8 billion. Wall Street expects third-quarter sales for Intel to be flat or slightly above those of last quarter, when its revenue was $6.33 billion.",Technology; Business,698,2001/09/07
4fd24b628eb7c8105d7ea2af,"The European Commission broadened its antitrust investigation of Microsoft today, introducing new accusations about the company's bundling of its Windows Media Player, and backing up existing concerns about the company's practices in the server operating systems market with new evidence. The commission said that Microsoft might have violated European antitrust rules by ''using illegal practices to extend its dominant position in the market for personal computer operating systems into the market for low-end server operating systems.'' And it raised new concerns about the bundling of the Windows Media Player, which plays audio and video files, into the Windows 2000 operating system.",Technology; Business,888,2001/08/31
4fd2593e8eb7c8105d805791,"Sun Microsystems said today that it expected to report its second consecutive quarterly loss because demand for its products had continued to fall. Sun, which makes computer server systems, warned Wall Street that its operating expenses for its first fiscal quarter would probably exceed its revenue, even though it has cut spending. Citing a sharper-than-expected decline in sales in Japan and Europe, the company said its revenue goal of $3.7 billion seemed out of reach.",Business,453,2001/08/30
4fd2162b8eb7c8105d7905a3,"A day after it rejected an unsolicited $6.1 billion takeover bid from the Alltel Corporation, CenturyTel Inc. said yesterday that it was seeking to sell its wireless operations to focus on providing local phone services in rural areas. CenturyTel has been seeking a buyer for its wireless unit for some time, but has never made its efforts public.",Technology; Business,544,2001/08/16
4fd2275f8eb7c8105d7afef7,"Applied Materials, the world's largest manufacturer of chip-making equipment, reported third-quarter earnings today that beat Wall Street's expectations by 2 cents a share but said it could predict no end to the industry slump. With a decreased need for semiconductors worldwide, sales at Applied Materials were cut in half over the last 12 months. Revenue for the third quarter, ended July 29, were $1.33 billion, down from $2.73 billion in the period a year earlier and $1.91 billion in the second quarter.",Business,614,2001/08/15
4fd20d4e8eb7c8105d77d27d,"Dmitri Sklyarov, a Russian programmer whose arrest in Las Vegas has incited international protests against an American digital copyright law, was released on $50,000 bail yesterday, after three weeks in custody. The case is one of the first criminal prosecutions brought under the Digital Millennium Copyright Act, a 1998 law that has been criticized as overly restricting the ability of computer users to gain access to and distribute digital media material. It is also one of the first criminal copyright cases that does not explicitly involve copying, but focuses on the distribution of a program that could crack Adobe Systems software used to encrypt electronic books.",Technology; Business; Books,596,2001/08/07
4fd20d538eb7c8105d77d50a,"JDS Uniphase, a leading manufacturer of components for telecommunications networks, said yesterday that it was writing down by $44.8 billion the value of companies it had acquired in two years of rapid growth. It was believed to be the largest loss in business history. In addition to the extraordinary accounting adjustment, a step that JDS had warned investors to expect several months ago, the company reported that business had slowed even more than previously projected. It said that it would eliminate a further 7,000 workers in addition to 9,000 already laid off this year and that its advice to Wall Street on June 14 that it would record $450 million in revenue in the current quarter had been too optimistic.",Business,1039,2001/07/27
4fd259418eb7c8105d8059ef,"Semiconductor equipment makers will see their industry decline by more than a third this year and will not surpass last year's sales levels until 2004, an industry trade association predicted today. The forecast by Semiconductor Equipment and Materials International dragged down the Philadelphia Semiconductor Index 6 percent and indicated the chip-making equipment industry was mired in its deepest slump ever.",Technology; Business,664,2001/07/17
4fd24f868eb7c8105d7f227d,"Since Microsoft introduced its ambitious Internet initiative last year, analysts and investors have pressed the company to articulate its amorphous and loosely defined vision. Yesterday, Microsoft gave the clearest signal yet that the future of computing, and its future, lies beyond the personal computer, the foundation of its business and still the source of about 70 percent of its revenue.",Technology; Business,850,2001/02/15
4fd242c48eb7c8105d7dc2a6,"Stung by slowing personal computer sales and continuing antitrust battles, Microsoft introduced a new version of its Windows software today, one that it hopes will help restore the company to its glory days of the 1990's. Calling the 18-year-old Windows operating system ''the most successful software product of all time,'' William H. Gates, the company's co-founder and chairman, said the forthcoming Windows XP version would be ''the most important Windows release since Windows 95,'' a blockbuster that generated worldwide attention and made Windows nearly synonymous with personal computing.",Technology; Business,889,2001/02/14
4fd2105a8eb7c8105d7842d4,"Students at Yale University's School of Management will have an opportunity to start giving back to their alma mater even before they graduate, thanks to the creation of a venture capital fund supported by the university and private investors. Students will conduct research on investments for Sachem Ventures, a $1.5 million fund that will aim at start-up companies in the New Haven area. But the students will not put up any of the money to be invested and will not share in profits or losses from equity positions the fund takes, according to the university. Instead, any gains will go to Yale and its fellow investors, Zilkha Venture Partners, a New York investment fund, and New Haven Savings Bank.",Business,462,2001/02/08
4fd24eab8eb7c8105d7f0d52,"The United States Court of Appeals set a format today for oral arguments in the appeal of the antitrust ruling against the Microsoft Corporation and made changes in the format the litigants had agreed to previously -- changes that seem to favor Microsoft. Last week, Microsoft and the company's legal adversaries, the Justice Department and 19 state attorneys general, worked out an agreement at the court's request to divide the argument into segments dedicated to the various areas in which Microsoft has been found guilty, including illegal efforts to maintain a monopoly and illegal linking of two products.",Technology; Business,279,2001/02/07
4fd22d6a8eb7c8105d7baaf6,"Motorola said yesterday that its earnings fell in the fourth quarter as higher sales failed to offset an increase in manufacturing costs, an announcement that underscores the challenges faced by large manufacturers of mobile telephones. The second-largest maker of mobile phones after Nokia of Finland, Motorola also signaled yesterday that its prospects in coming months remained uncertain amid a slowing economy. But the company did not provide detailed financial guidance for the year ahead.",Business,572,2001/01/11
4fd24ea58eb7c8105d7f0c14,"Early in December, eWoman officially opened for business with Mari Matsunaga, the woman widely credited with igniting Japan's passion for cruising the Internet with a cell phone, at its helm as editorial director. Her job choice was a bit surprising. As the brains behind i-mode, the popular Internet service that placed Japan in the vanguard of the mobile Internet, Ms. Matsunaga had her choice of jobs after leaving NTT DoCoMo, Japan's largest cellular phone company and i-mode's purveyor. Yet she gambled on a new Web site aimed at women, an area of online business whose popularity has plummeted in the United States.",Technology; Business,1362,2000/12/25
4fd22d3c8eb7c8105d7b9ff2,"A federal advisory panel concluded yesterday that there was a ''medium likelihood'' that the genetically engineered corn known as StarLink is a potential allergen, a finding that could hurt the food industry's quest to have the corn temporarily approved for human consumption. But the panel of outside scientific experts also concluded that there was only a low probability of significant allergy problems arising in the American population because there is little StarLink in the food supply.",Business,677,2000/12/06
4fd20bbd8eb7c8105d77a401,"Hoping to avoid further product recalls linked to a bioengineered corn, representatives of food, agriculture and biotechnology industries urged the Environmental Protection Agency today to approve the corn temporarily for human consumption. But critics said such a move would bail out the corn's developer and the food companies at consumers' expense. ''It is not E.P.A.'s obligation to clean up the mess,'' said Jane Rissler of the Union of Concerned Scientists. ''Turning on a dime to assist industry would undermine confidence both here and abroad in the E.P.A. as a regulator.''",Business,831,2000/11/29
4fd21a248eb7c8105d7987c2,"A United States trade agency ruled today that computer chip manufacturers in Japan, Taiwan and the United States had violated the Atmel Corporation's patents on digital memory circuits and ordered the companies to stop shipping products containing the devices to this country. The International Trade Commission issued the order against Sanyo Electric of Japan; Silicon Storage Technology of the United States; and Macronix International and Winbond Electronics of Taiwan.",Business,199,2000/10/18
4fd209738eb7c8105d774f54,"Qwest Communications, a fast-growing provider of telecommunications services, said yesterday that it would lay off nearly 13,000 employees and increase capital spending in an effort to heighten efficiency after its $44 billion acquisition of U S West. The company, which is based in Denver, will cut 11,000 staff employees, more than 15 percent of its work force, and 1,800 contractors, although it was not clear which geographic regions would be hardest hit by the layoffs. The cuts will mainly affect nonunion and middle-management positions, the company said.",Technology; Business,443,2000/09/08
4fd22bc48eb7c8105d7b777c,,,1,2000/09/06
4fd219d28eb7c8105d7981c8,"The National Science Foundation announced yesterday that it had made a $45 million award to the Pittsburgh Supercomputing Center to buy from Compaq what the computer maker says will be the world's fastest nonmilitary supercomputer when it is installed next year. The award, which was announced yesterday in Washington after the foundation reviewed proposals from five scientific centers, is intended to reinvigorate the nation's civilian computational science resources, which have increasingly fallen behind the resources available to the military in recent years.",Technology; Business,458,2000/08/04
4fd2087c8eb7c8105d773674,"On the first day of a case that could test the limits of Hollywood's control over its digital properties, lawyers for eight movie studios yesterday urged a federal judge to stop a Web site operator from distributing a software program that unscrambles the encryption on DVD movie discs. The lawyers asked the court to act before they have the same fate as the record labels, which have seen their songs traded freely by millions of Internet users. The studios are seeking to show that Eric Corley, publisher of 2600, a computer hacker magazine and Web site, violated the law by posting on his Web site, and linking to other Web sites that do the same, a program that breaks the code called CSS, or Content Scrambling System, on DVD's. Once the program, known as DeCSS, is invoked, a movie can be copied and sent across the Internet.",Technology; Movies; Business,477,2000/07/18
4fd212c08eb7c8105d788f63,"Remember the browser war? Throughout the early years of the World Wide Web, there was a ferocious battle between Netscape Communications, developer of the first commercial Internet browser, and Microsoft as the companies introduced a rapid series of improved products.",Technology; Business,1278,2000/03/20
4fd286db8eb7c8105d858235,"The campaign of Senator John McCain and the Republican Party have released a new recording that alludes to a television special asserting that Senator Barack Obama's ''list of friends reads like a history of radicalism.'' That assertion was made on a special ''Hannity's America'' on Fox News on Oct. 5, hosted by Sean Hannity, right.",U.S.,248,2008/10/23
4fd25b698eb7c8105d808aae,"AS drivers pick their way down the West Side Highway of Manhattan, the noise is often more annoying than the traffic -- and it's not just the honking. What's so irksome is the static from the car's sound system, a result of congestion in the radio frequency spectrum in an area packed with AM and FM stations. But that analog annoyance may fade away as radio broadcasters, carmakers and consumer electronics companies make the transition to digital radio.",Automobiles,1438,2007/03/25
4fd267188eb7c8105d81c8c0,"In the digital music market, France is singing a different tune. A bill under debate in the French Parliament may require iPods to be able to play music purchased from competing Internet services, not just Apple Computer's own iTunes Music Store, forcing changes in the business model that gave rise to the revolution in legal digital music downloads.",Technology; Business,859,2006/03/17
4fd251e68eb7c8105d7f7107,"Senator Ron Wyden, Democrat of Oregon, will introduce new legislation today that would prohibit Internet network operators from charging companies for faster delivery of their content to consumers or favoring some content providers over others. The bill is meant to ease growing fears that open Internet access may be blocked or compromised by the Bell phone carriers and cable operators, which may create tiers of service for delivering content to consumers, much the way the post office charges more for overnight mail delivery than for regular delivery.",Technology; Business,567,2006/03/02
4fd2510c8eb7c8105d7f50ce,"Qualcomm reported Wednesday that its earnings rose 37 percent in its latest quarter, led by demand for next-generation cellphones. The company, which makes chips for cellphones and licenses the wireless technology it created, also said that results for the current quarter would beat analysts' expectations.",Business,141,2005/11/03
4fd285f58eb7c8105d856888,"Free software, despite the price, can be confusing and costly for corporations to use. A few freely distributed programs, like the Linux operating system and the Apache Web server, have become well known, but most are still unproved. So companies often have to do their own testing and tweaking to see if such open-source programs -- free software available for programmers to modify or enhance -- work reliably. That obstacle has slowed the software's advance.",Technology; Business,388,2005/08/01
4fd2a56d8eb7c8105d88d177,"Ray Kurzweil began his dinner with a pill. ''A starch blocker,'' he explained, ''one of my 250 supplements a day.'' The risk of encountering starchy food seemed slight indeed at the vegetarian restaurant in Manhattan he had selected, where the fare was heavy with kale, seaweed, tofu, steamed broccoli and bean sprouts. But Mr. Kurzweil, a renowned inventor and computer scientist, has strong views on dietary matters.",Science; Technology; Health; Business; Books,1650,2004/12/27
4fd241478eb7c8105d7d94c8,"Citigroup's top executive in Japan was subjected to intense questioning by lawmakers on Tuesday over abuses at the firm's private bank here, the latest turn in a case that has embarrassed the company. Douglas Peterson, the chief executive of Citibank Japan, told a finance committee of Parliament that lax corporate governance and an ''aggressive sales culture'' caused the abuses at the unit, which regulators closed in September.",Business,312,2004/12/01
4fd2a5608eb7c8105d88c752,"The DirecTV Group, the largest satellite television programmer, said yesterday that its loss widened considerably in the third quarter because of a one-time charge to pay for new satellites. The company lost $1.01 billion, or 73 cents a share, in the quarter, after losing $23 million, or 2 cents a share, in the period a year ago. The loss came despite a 20 percent rise in revenue, to $2.86 billion, from $2.38 billion in the third quarter of 2003, thanks to the addition of a record number of new subscribers.",Technology; Business,359,2004/11/03
4fd254e38eb7c8105d7fcc69,"Verizon Communications said yesterday that profits in the third quarter grew meagerly as rising costs offset better-than-expected demand for its wireless and high-speed Internet services. Verizon, the country's largest phone company, earned $1.8 billion, or 64 cents a share, in the third quarter, 0.5 percent more than in the same period a year earlier and in line with analysts' expectations. Sales rose 6.7 percent, to $18.2 billion, beating industry forecasts.",Business,547,2004/10/29
4fd23f1a8eb7c8105d7d603d,"Qwest Communications International, the regional telecommunications company, agreed Thursday to pay $250 million to settle allegations that it engaged in financial fraud by improperly booking $3.8 billion in revenue and misleading investors about it. In a scathing 56-page complaint, the Securities and Exchange Commission accused Qwest senior managers of approving and directing a scheme to book one-time revenue from the sale or trade of capacity on fiber optic lines as recurring revenue from operations.",Business,186,2004/10/22
4fd23f1a8eb7c8105d7d6043,"Amazon.com said yesterday that its profit more than tripled during the third quarter, spurred by an offer of free shipping and a surge in international sales. But the company's guidance for next year failed to top Wall Street's estimates, and its shares fell in after-hours trading. The company's income was $54.1 million, or 13 cents a share, during the third quarter, up from year-earlier net income of $15.6 million, or 4 cents a share. On average, analysts expected Amazon to post a profit of 14 cents a share, or 18 cents a share excluding charges, on sales of $1.47 billion, according to Thomson First Call.",Technology; Business,555,2004/10/22
4fd23f1a8eb7c8105d7d5faa,"Propelled by Google envy, new players and Internet industry giants are rushing into the online search market, setting off a burst of activity that contrasts sharply with the lull after the dot-com collapse. To fend off its challengers, Google has furiously intensified efforts to add new services to its brand.",Technology; Business,1055,2004/10/18
4fd247f58eb7c8105d7e40b5,"As light-emitting diodes move toward the brightness of incandescent light bulbs, they are developing heat buildup, a problem that has long plagued their well-established rival. But this week, Lamina Ceramics will introduce an L.E.D. array with heat-reduction technology that allows it to be as bright as a theatrical light without risking an electronic meltdown.",Business,916,2004/10/18
4fd254e08eb7c8105d7fc96f,"I.B.M. has just completed a three-year, $100 million overhaul of the software engine behind the world's airline, hotel and rental car reservations systems, and credit card systems like Visa and American Express. The company plans to announce the retooling of the little-known program, an aging workhorse of mainframe computing, this week. Its goal, executives said, was to rejuvenate what it considered a strategic product -- T.P.F., for transaction processing facility -- with the help of the Linux operating system.",Technology; Business,564,2004/10/04
4fd259a98eb7c8105d805f08,"PeopleSoft announced a broad partnership with I.B.M. on Tuesday, in an attempt to show that it is moving forward aggressively despite the turmoil created by Oracle's $7.7-billion hostile takeover bid. PeopleSoft's chief executive, Craig Conway, told more than 11,000 corporate customers gathered for its annual user convention that the deal with I.B.M. would help PeopleSoft customers adapt to changing technology. The deal, which has been in the works for several months, calls for a combined investment by the two companies of at least $1 billion over the next five years.",Technology; Business,639,2004/09/22
5482c65238f0d8403d9cce1b,"Robert Beam had an idea, and now he has an Isuzu Trooper that runs on wood chips. Really.",Automobiles,649,2008/07/06
54895e2938f0d82a67123c9f,Keeping your eyes on the road while a nice lady reads your incoming messages back to you.,Automobiles,669,2007/12/23
548f132138f0d8437a5dcecf,The role of computers in driving safety continues to grow and take on more responsibility — even correcting the steering of a hamfisted driver.,Automobiles,1035,2007/02/18
5335ea0b38f0d84df8c8dd0a,A dashboard donnybrook has erupted among tech companies vying to clean up the clutter of controls in the next generation of connected cars.,Automobiles,1118,2014/03/30
52b882f238f0d86bcb2a5dd2,"Microsoft tried to show in court today that Novell, the network software maker, in an effort to increase its own business, had participated in efforts to punish it for antitrust violations. In an e-mail message released by Microsoft lawyers, Novell's chief executive, Jack L. Messman, said Microsoft was looking for a ''Trojan horse'' to get a piece of Novell software installed on Microsoft operating systems. ''We need to infiltrate the Microsoft strategy,'' Mr. Messman wrote in the message in December 2001. ''After we get in, we can then proliferate.''",Business,472,2002/03/28
540a73bc38f0d84fb8833a51,"According to experts who monitor the automotive market, the last new car to be factory-equipped with a cassette deck in the dashboard was a 2010 Lexus.",Automobiles,939,2011/02/06
5409fdc538f0d84fb88330ff,The battle over automotive innovations and product designs is often over computer code and is sometimes the target of industrial spies.,Automobiles,504,2011/01/23
5445eb2938f0d832c813f6e1,"Music services like Pandora, Slacker and Last.fm are being tailored by developers and automakers to work more seamlessly with car stereo systems.",Automobiles,1307,2010/05/09
5470fbfd38f0d847c5e4234c,Technology is poised to transform the way we drive by putting the Internet -- and all of its wondrous options and distractions -- on the dashboard.,Automobiles,1177,2009/02/15
548a403b38f0d8017fa64f71,"While voice recognition in some areas of technology has advanced, automobiles have been limited to basic commands. That could soon change.",Automobiles,1328,2007/05/20
52b888d938f0d86bcb2a62bf,"Qwest Communications International Inc. filed its restated earnings for 2000 and 2001 on Thursday, saying it lost $2.54 billion more than initially reported in those years. The changes in company earnings reflect corrections to the improper manner in which the company recorded sales of capacity on its telecommunications network, as well as equipment sales, phone book publishing and purchase accounting methods.",Business,187,2003/10/17
51c4cff57e0d9c0839d2ae8f,"Ford is adding old-school buttons to its much-criticized MyFord Touch system, which some buyers had found difficult to use.",Automobiles,309,2013/06/23
517e89cecf28d041ca0005fe,"Under a Dutch plan, “smart” roads would include glow-in-the-dark markings, interactive streetlights, battery-charging e-lanes and illuminated foul-weather warnings.",Automobiles,836,2013/04/28
5404477b38f0d80e250f4b23,"Detroit has long been the epicenter of American automaking, but among the places vying to become a nexus of auto development is Fort Collins, Colo., which already is a leading engine and transportation research center.",Automobiles,1275,2011/12/18
52b8b0ec38f0d86bcb2a6c82,"Fiat is using intake-valve throttling in the 500, but some automakers are skeptical about the benefits of the technology.",Automobiles,334,2011/03/27
5484528838f0d80df4fa503e,"A prototype Saturn Aura runs on a homogeneous-charge compression-ignition engine, which researchers say holds the potential for big gains in overall efficiency.",Automobiles,1195,2007/08/19
548b619b38f0d8482929aea0,Computer simulations have become a powerful predictive tool for auto engineers to push safety forward.,Automobiles,1356,2007/06/17
534860b638f0d85faac97c74,"The automaker’s “triple underbody shield” includes a titanium plate, but it does not turn the vehicle into an all-terrain tank.",Automobiles,723,2014/04/13
52b886a538f0d86bcb2a60da,"Oracle, the big software maker, said today that third-quarter profit grew 12 percent, its first year-over-year profit improvement since the November quarter of 2001. Revenue edged up nearly 3 percent, but sales of new software licenses were down, contributing to an after-hours sell-off that sent Oracle shares down as much as $11.70, over 4 percent lower than their close of $12.25.",Business,301,2003/03/19
513a623fcf28d04ae00007ae,"With the help of turbos, automakers are producing powerful but fuel efficient 3-cylinder engines. A Ford triple, as the engines are called, is small enough to fit into a suitcase.",Automobiles,1016,2013/03/10
4fd18b4c8eb7c8105d68ddeb,"LEAD: Three years after resigning as chairman of the Lotus Development Corporation, Mitchell D. Kapor is to introduce today the first software product developed by his new company, On Technology Inc.",Technology; Business,542,1990/01/22
4fd22d008eb7c8105d7b955c,"For years, frustrated record companies have watched helplessly as millions of illegally copied songs circulated on the Internet, but a crackdown on digital piracy that will have a wide-ranging impact on consumers is about to begin. In fact, the first elements are already in place. Few consumers are aware that Philips CD burners, the devices that record data or music on compact disks, have been adding a digital serial number to every CD the machines make to enable copyright owners to trace any recording to the machine that made it.",Technology; Business,1112,1999/10/04
4fd1f8ed8eb7c8105d755644,"A trickle of new lawsuits in recent months is expanding the legal landscape of the Year 2000 computer problem. But so far, the cases offer little support for the dire predictions that courts will be choked by litigation over Y2K, as the problem is known. Some major equipment vendors, including I.B.M., AT&T and Lucent Technologies Inc., for example, have joined the ranks of those being sued for not forewarning customers that equipment they sold in recent years cannot handle year 2000 dates and for not supplying free upgrades.",Technology; Business,1332,1999/04/12
4fd224da8eb7c8105d7ab787,"Which is the real Bill Gates? Is it the author who insists, in his new book, ''Business @ the Speed of Thought,'' that all inter-office communications should flow ''over E-mail so workers can act on news with reflex-like speed'' -- adding that meetings should not be ''used to present information'' because ''it's more efficient to use E-mail''?",Technology; Business; Books,981,1999/03/22
